ACCOUNT_ID,DESCRIPTION,ACCOUNT_TYPE_ID,USER_ID,OPENING_BALANCE
5487,8T96AB2QQW,6236,4350,10184
5488,VPBU3C2YW1,1531,2686,30602
5489,JQC9D6MMMU,5741,50,24278
5490,I9IPC5Q034,5335,916,43085
5491,C1WZAZ41QF,1426,6257,18203
5492,7V0USREQ6R,7708,4784,33371
5493,HCHV20Z71M,6964,2304,2028
5494,OVKRC92NN9,6602,5437,16383
5495,HIQHB4LPFU,5168,6440,7977
5496,RDIADIMPEV,4581,3714,46713
5497,GNI5BR21QO,4146,491,1016
5498,DIY8CTPBAF,3732,8613,39943
5499,Y7OW7XLU8K,4147,1726,8897
5500,4POKMR7G8F,4020,1155,2280
5501,L2CGP5SYJ8,9049,7559,17077
5502,TC10JK19VJ,9320,7790,21572
5503,RNPD9KLPAT,6929,8831,13591
5504,UE3WNCA2CP,7266,7328,3038
5505,7HFNWWZ7EX,4751,5910,37519
5506,09T3JYDMVM,9356,4260,39004
5507,B2U2I9QGN2,5342,6588,36506
5508,CQ9FCMJTPG,3259,8311,26047
5509,HUTVIQ1Z52,3543,6789,23866
5510,BHEK08Q1WM,2793,3253,38349
5511,DZILY7DYUG,8361,8834,47739
5512,9Q6MJJR807,8516,4768,14087
5513,G7QS1UL8WT,527,998,28273
5514,WD95BXIRZ9,427,2670,27783
5515,EHDKPBT7P5,2671,5411,10268
5516,Z26N9KA4SK,1339,8854,45185
5517,QU8JP2Z1R8,5680,9041,42445
5518,PCYM75CDMP,8404,6531,10304
5519,PVH8NC2WBZ,1592,831,30940
5520,5R4A70KKZP,3295,4225,9696
5521,VO1TU6DMQQ,8751,7007,45350
5522,FZRYP8M0WK,4073,9399,31906
5523,M1RDPBYJ42,2299,400,7923
5524,BEJLFMN10P,4972,2362,45609
5525,TQU5775LHD,7442,1387,45766
5526,J0UHIDCO8P,343,820,15583
5527,PFN6YNHE7E,980,6199,45316
5528,9QK9A071T1,9000,6544,32568
5529,C6X4SLPNNX,5172,4385,42641
5530,VNHUHOUP8T,5630,4883,32301
5531,MD2AS4785C,9031,4490,31249
5532,LS3O4DXHG6,2434,2868,11394
5533,R41NT0BA5A,5000,8862,41885
5534,EJV9QU9XZK,3025,6032,18629
5535,LVE7G3TCL2,7020,6511,42196
5536,ZW1T5GB6PZ,1245,67,48983
5537,QPKG095A4S,4768,1033,5358
5538,6OL8XN3FHK,7580,938,9233
5539,3883O6PUKI,693,7365,29699
5540,6TZ4BO5MVR,2406,9804,43252
5541,G4KPVC977X,6081,3061,45102
5542,RUVWG79Y8H,9699,9591,4266
5543,ZXPMGMTB1X,2273,1548,21518
5544,IPYAPUYY4L,2955,9154,42210
5545,J6XL6ROMQD,6399,990,33149
5546,9OPQWLEX0B,1679,9293,3001
5547,N1JOL9Z33B,6722,6838,19474
5548,RVLNFEQDAV,5339,4480,46383
5549,CCDHAYF1BL,4404,6095,38737
5550,05YUBCXSJW,378,7015,47218
5551,5DZTE1QITF,1726,5458,22670
5552,44LVLHN1WU,8972,5242,13500
5553,LWC6I10PO6,9024,3088,36879
5554,F3RGH55JYE,2818,7290,43008
5555,VUUJUEPYQF,6148,2097,15336
5556,1G4LNIMMRW,2799,9957,33037
5557,XPFTWGLQTW,9130,4659,40092
5558,UCFVTIA23V,4642,5376,20685
5559,T7D5LK6LM4,3801,1209,29364
5560,2B434U2QM2,6525,621,29170
5561,CQOR6CO1LR,4887,4698,45000
5562,I0O3M0PSFN,981,8810,40813
5563,V0RSBYZW04,9947,2838,10373
5564,0F1XG0N7EQ,8595,8866,16728
5565,79QP7I40U7,6427,6672,11606
5566,W6NYJGJ3D7,4604,3207,30767
5567,M5M1OLUCPC,1940,1180,30654
5568,NE9JRKUYVK,4136,8416,44074
5569,TQ8P11KVM1,984,9773,12516
5570,FWG2UYPICI,5351,758,3677
5571,DF92W8NVRM,5621,4275,18529
5572,3M08K6H02A,254,1103,26990
5573,1NLYULN8TJ,4646,3431,49782
5574,X6PXGK4G4Q,1253,4131,5023
5575,FJ5753EVKF,1907,3626,4441
5576,KZRZF2RU8X,1052,8997,27210
5577,X065A9S3IX,5252,5971,37602
5578,GQJRE5O93G,6959,6932,37220
5579,DJNNYOR373,9317,9299,28289
5580,S5YV8YS3U5,3576,5264,47395
5581,Z8R9CHQRS7,8778,4706,5214
5582,ATKUSADHSH,4282,61,42605
5583,8KNMSZSSUQ,2411,1,29418
5584,0QKOWXFWG6,2329,696,39445
5585,YSQSKEBHM4,1434,950,40362
5586,2YTEJMHT8E,7224,8306,40117
5587,SWS3U6VC7W,1196,9833,24707
5588,7TURWXZE20,8205,6028,1002
5589,8J7BV0PN49,2263,1979,23848
5590,29PCL61EH8,1343,7499,29214
5591,UFQHYGUW48,7891,572,41807
5592,K3S7JKCZII,6782,8322,23539
5593,UQDF49WPFQ,8607,2058,25375
5594,FWY5QBWLUH,2886,6760,33762
5595,TAE94DCFV2,5880,5268,3473
5596,SVQ20YVCCT,8484,576,10097
5597,Z9AR7U2PB6,178,6704,22130
5598,EQNQCBIY0O,3889,6469,46742
5599,7BR6KPOTA2,8236,5067,38356
5600,QCEIQO5NCB,7146,7353,25199
5601,8CJ6GIPM0E,1084,4708,36086
5602,C0JVRXAKHR,7857,7846,37432
5603,W9D3CS4MSY,9565,4925,25326
5604,DJ2HQ6DHO2,5876,7704,46502
5605,023QXF3ZHO,6729,7713,40564
5606,XIK3D6XO5P,7892,6416,23688
5607,RAHVF9JN3E,289,413,34801
5608,1DC841GHF6,3571,3227,27965
5609,FK178OMH0X,7437,9388,21381
5610,AH1PX29M5G,9676,846,10907
5611,X2LP1AEN70,8871,842,28240
5612,435YN7SJKZ,5450,773,15561
5613,J4ZNBA3JHX,6574,8251,22711
5614,HDOA3EIU3L,5620,4989,29551
5615,BGH3LESPEH,5199,2864,9885
5616,IC8KYP6LLT,3396,4938,35145
5617,YDJ9JELT7G,72,1359,24187
5618,OXLV8B1D0M,1427,7393,7966
5619,XJ6KD74ET8,4701,4104,30016
5620,JCLNW532YV,2914,1443,28473
5621,DDLK3JMEDE,3115,4145,40590
5622,YKT14NVFSR,1936,5957,39427
5623,QXS2WNKMCJ,8580,24,31394
5624,Q0WC4K33HY,8011,7083,24902
5625,MJB40USYWK,121,1595,25123
5626,JL7SELWH1P,2780,2352,21799
5627,LBFMKIRWEB,4925,9164,31305
5628,0L737F1I08,7715,6110,36434
5629,FF7FFQBR9L,5793,3127,15626
5630,087YP3O3TX,1350,6248,47711
5631,HERE64DZEJ,8204,83,39692
5632,CLY2BVZLTH,6689,4531,26496
5633,Z1PUDQRNPH,3188,3109,25324
5634,3JOIOTAOFI,8154,9595,24396
5635,3RX83OQJLI,6019,7794,43932
5636,NAG2KH0WJ0,7050,6713,6691
5637,4AIY32067Q,60,5049,42565
5638,M14DMYNI9M,3231,2726,7232
5639,Q8RY21A4QJ,9096,262,43781
5640,6SWWM0GAUO,747,4016,2461
5641,I0P1KHT9MJ,2723,1428,22914
5642,4VRTFPJ6ZD,9338,1947,33488
5643,65JO785W0N,4074,1400,41473
5644,NU6AI83NQX,521,1407,36104
5645,4YUE0G6027,7470,1094,5606
5646,QL6YY6USSE,8210,7691,41358
5647,VFBJXC1UMZ,113,7829,6505
5648,30AEPITWCD,3212,1477,21979
5649,GV6S875VMH,9184,1337,18426
5650,B3SPC4CI1R,6243,105,4846
5651,6JL0JHEUM1,8511,6637,13511
5652,QX6KI0LEMV,5851,6657,11472
5653,IEJUGOJU9D,1585,6032,37570
5654,VMT9GHDWFB,2522,7015,18336
5655,17MMKF1BIT,7117,6224,44316
5656,M1NJ1HBP74,4891,833,17764
5657,670BVCKIOF,7723,3133,40417
5658,PG862J0BWV,9516,7730,20615
5659,LCHEDDJ7W6,857,8953,22287
5660,R6LRV2PPKM,1631,5296,10585
5661,6F14CAPUE3,4262,2390,8224
5662,118F8DMKG4,4824,2172,10974
5663,BA3UW283YL,2816,6979,47129
5664,3D8QANLJEB,9323,5052,22153
5665,HF1LGUHLMN,2739,4577,23520
5666,BZTBYNGFH9,4096,4269,45833
5667,E78D5FH3PR,2046,987,28126
5668,WETLZ9TAPM,5088,3743,25934
5669,2A9Q5GXH4Z,3486,308,24685
5670,3GXQIB4DTI,4746,9186,5548
5671,YBVX3ILRSS,6378,6999,45515
5672,K79J029FWC,4160,7688,6849
5673,IEVI2BZMSA,3714,7811,12318
5674,V78DKEQIDH,6545,4817,15200
5675,PN1JDXX3YC,4841,5617,40955
5676,GA7L66BT6U,2826,4956,19288
5677,SJF4TJZOGL,1031,2111,11988
5678,2CYGH0M85F,1952,3736,22995
5679,V60356VYX5,4060,6048,14736
5680,2AQKP9ME14,3494,4760,15385
5681,4E56YYYFSW,8068,8483,30633
5682,UW51AHPKLX,799,3845,43546
5683,08LL3YRDYL,4454,4938,25997
5684,28HAUI0O1I,3908,7020,25625
5685,MHCG4LZHZR,6100,5479,26027
5686,61B6H9EGE7,5329,31,10121
5687,XXOVQQJMTQ,4158,9933,43739
5688,MWL1XH3XF6,2826,3537,2887
5689,QSYQ84BVFE,1704,3276,35580
5690,E7VQIJSE2D,9826,4431,33646
5691,GWBFUJBP64,2069,4113,4407
5692,1GIGHGF760,1348,9031,48448
5693,7ZI6GKEGDK,606,5183,33113
5694,5D92FVX381,2989,2057,3021
5695,9ES79BM6W4,6568,1846,30597
5696,3SBZK2U782,8192,4049,38211
5697,ZP3YURWZ32,8548,7495,24792
5698,CPIJTNKV72,2203,5397,23343
5699,TIW3IIV05E,3539,7539,29747
5700,GLJ8TP6SBG,4399,8078,19128
5701,9QRHMNMYVF,2180,627,8393
5702,823FI8IW86,4157,2850,29877
5703,X9N8U2HYA1,1524,3415,31548
5704,YU0W6WZ862,5319,3280,37755
5705,8CSF3Z4LEJ,9785,5394,3080
5706,80PIP6DD1D,6906,7250,6079
5707,N3A5970Q0Z,308,1617,30435
5708,TKQ86YIXXK,9467,3335,18131
5709,6AAUJ22NNE,6128,3077,40550
5710,8I6I68UG7E,5819,4503,36705
5711,PQ4FQZ41O2,3338,6861,6246
5712,MCNH4JXXDL,2435,5476,22688
5713,BTHTKFPN8Z,7977,5401,22377
5714,YCZYIK7EFF,2946,7348,19730
5715,HIUPGK5KO2,9536,1587,9670
5716,4WORSIRFBL,2415,5018,18850
5717,GPIB9AVFJT,9707,4042,13204
5718,OADFS9BCBX,4447,405,41018
5719,Q1N2YE6800,1527,6393,26824
5720,CFE5U9WDL7,3776,3630,2991
5721,2XLKR1UOGJ,1648,1137,41890
5722,GUW4587NVW,2082,2181,5808
5723,E6HWN5T2H7,5126,4893,38960
5724,W7AIUJV28F,582,7046,17280
5725,C6QETLR3BU,906,3825,14711
5726,8R0Z3KU4QX,9379,8653,20680
5727,ON4BXR1A20,2927,8328,20474
5728,AMG70C6GB2,2974,8642,4004
5729,Q5X4P9YVLN,3248,6093,9077
5730,P6L7G2XJ50,4680,2748,1477
5731,YX4SR9VSTV,3457,313,42624
5732,LX91L4A33J,9951,801,9479
5733,H81I9A0ULN,8695,1153,38007
5734,F8P08KFCKR,3358,7285,23933
5735,VHJTR13WGP,5067,9514,7479
5736,48XZH3OZZ1,254,1653,6420
5737,KQR4BAV5P2,3975,6610,44817
5738,2KYP6RHBFU,6918,8132,36098
5739,PUXMTQ2F9B,3394,7153,34800
5740,VMM915SSD3,7001,5057,47456
5741,L7F93BPE2P,740,6552,47505
5742,G3IJNZKSN9,6403,9132,25314
5743,QNE30ROOBN,6325,4279,17250
5744,KKNOQ9E1IC,1735,5865,29916
5745,16IXNXZN03,2951,3877,35622
5746,KHS8YU537F,5883,4605,14885
5747,S14YCBNDZD,4213,3350,41368
5748,MT5T25BA3H,1283,3722,1982
5749,I54VIY761I,8360,5027,11638
5750,1L7E2FH2N4,8999,3787,18776
5751,BCRNVTOXH3,8932,6494,19617
5752,TE7SYDRA99,8618,6373,44427
5753,B8P555K8WP,6961,4626,11108
5754,QRBXS99X8E,4352,7750,13234
5755,OPG0TDIS05,3733,9072,37063
5756,AWNHX34HUJ,4654,6296,46449
5757,W17QYMZ0II,4304,3987,3157
5758,83TU9Y1DS5,2732,3959,40890
5759,WYDJKLCLX6,5899,3895,46385
5760,3J0RIRFFHY,5621,5773,29570
5761,T5FMD0JKXT,2819,3683,35109
5762,DYCK8BMUYZ,1102,6766,41754
5763,P66S2A16CG,9540,382,43316
5764,10R901MBJQ,5392,8150,43813
5765,LBTYJG1ZWD,3070,5462,44794
5766,NQRLC8ST89,8670,7453,34455
5767,4LIXBON7JL,6140,5097,32930
5768,Z9X05M1HHJ,7264,687,9122
5769,H3SJHGCUN2,609,4665,20307
5770,AWQFXYQ4Q3,6557,7655,24217
5771,SPNRQQKCM9,8162,1263,3327
5772,CJ6J807NQJ,2558,1853,31433
5773,8T6HZFR0G5,8883,6907,46122
5774,CB0T7MHYUR,3243,3956,17761
5775,20XZFWF8N0,1701,7643,29157
5776,59BHV3E7ZI,7614,8442,34328
5777,FXP9BEUXI5,6813,1604,44674
5778,0MJXHOQNRH,9772,8509,49023
5779,ZX7D7P3SAU,4679,6733,34989
5780,20E7G1VX9D,3211,7468,4265
5781,MA896OYK08,6736,2326,34102
5782,Q8QUH62JYK,4662,9701,12083
5783,FAR65BO6Q2,4741,4330,5396
5784,I27WZQVTHY,4815,8716,28843
5785,P4Z4U71WIC,678,6988,32992
5786,B5F3HGV7ZV,8379,6237,3863
5787,1CIPFJYXHZ,3706,3352,5987
5788,RW3GNBNK0H,4239,7546,12618
5789,QFXGVBG6FZ,4861,2161,29886
5790,MIXW3CE0U4,2488,3719,29464
5791,RV2S135318,9060,8140,47256
5792,V81X5YK4FN,6218,2442,19300
5793,HBRS34J7J1,9221,9289,1330
5794,K5K5DB8GAG,8609,3138,18539
5795,CT6AJFIFZK,6440,3809,39446
5796,084LY26CP3,1885,8378,43348
5797,NY3OBLDQN1,2364,8646,31058
5798,ITG4P76XO6,8199,8349,5858
5799,V72W8JN2C2,9106,963,16324
5800,F2C7LNRW1Z,3340,7526,46865
5801,VD4ZJSSWJT,8455,1117,1940
5802,E4MU0HO9AG,9319,1592,26318
5803,VRRRKP690P,1368,995,38286
5804,EPFTB0MUCG,5481,8279,48937
5805,IML247GQW8,6180,3003,24397
5806,AG6KS7AW7C,9840,2245,39189
5807,1SRAKQ4IPG,3147,9810,4647
5808,KPIHNQ7209,5747,8634,18376
5809,0455DVTBVO,3041,9585,46043
5810,9V6AKBMPVN,110,1514,41443
5811,3X0LI1FI5U,3476,5552,12341
5812,XWLYCBXOLC,9424,3463,26340
5813,19PD2AQA6Y,1787,4397,31552
5814,8HJ0QB2170,501,4481,7924
5815,18LL0H8VID,4835,6523,11762
5816,WE8OCEMK7O,316,433,28864
5817,9DLGZ107GU,5114,8862,5183
5818,MC7I5MY3ZN,1564,6325,10766
5819,F7DOVRJSN1,7480,7278,39185
5820,F9PYD2XWDY,2093,4523,48951
5821,QG85VQW9TG,2747,7275,5289
5822,FCX7VHRK8Q,1099,9855,4272
5823,0S8ENDY1BW,4556,7567,12510
5824,YSL0ZV6XR5,2401,7526,48675
5825,PZNLYG2RQ5,297,5494,22158
5826,GCR6RSTFPA,6419,9913,29995
5827,3L518187A1,3810,8789,20422
5828,MGXK84TX4Y,5761,9055,48487
5829,QWO0CGKMHO,5292,7458,44390
5830,SWXLMJ9F57,9794,6313,25618
5831,Y66LUZDFT4,8483,8707,46926
5832,MID5MUCNUR,5474,9823,31499
5833,XK46LAEXII,4591,3321,36284
5834,ZLWLJFCY71,5142,1047,17282
5835,28VN5JNZSK,5772,6935,2453
5836,CWSCSK51LN,2427,6999,29577
5837,591ZUYT4Y6,1105,7659,14250
5838,J4EQHD3SWH,5460,942,46318
5839,EGRPA24AYI,9344,5406,18260
5840,O33TWIC9G0,6311,2540,32570
5841,Q8ALVXHYZF,7624,3941,21278
5842,QUBDPYQ1VB,7914,6361,39542
5843,VO693MNGSC,5807,1358,45050
5844,KBXMUWDRX7,6181,8214,47928
5845,3G0RM6BHL6,487,7964,6858
5846,M82KYJO1WL,1373,112,17183
5847,3UXTINY15I,3013,6337,11312
5848,HUZMX27OTL,4916,5242,7280
5849,FB01Q0BJH7,3062,2162,21258
5850,BKFKVBBT9Z,1320,5097,18129
5851,ZKGM3S9PRU,4855,23,21454
5852,437EXBFHKY,6075,8380,41122
5853,H5J62YVX7P,2464,9450,41203
5854,1BWBZMFU39,1401,9173,39399
5855,820IKM6VZ9,6077,5825,34112
5856,DVJEU6I3U4,6273,2733,44387
5857,SKSAT2GDE7,9120,3426,36805
5858,EMAHOOHO5V,2983,9747,40798
5859,REZRL50TVR,4487,971,33625
5860,YXCRJILIPA,2541,5487,6930
5861,E9RUGEH95H,3721,4272,49904
5862,S7H2URVEZS,1583,4326,39550
5863,P5EMZU95YR,1357,6627,46947
5864,CS66JGQ9ZO,9127,7192,24017
5865,538OUTQSB4,993,308,44212
5866,QHN03V4VOY,3935,5395,36464
5867,F5X9ZWRLU7,292,7861,8036
5868,K5M3YD5C1O,5666,6735,31367
5869,AB23Z5RZHC,5207,2172,18292
5870,MCK51NL3V6,1089,367,8093
5871,6VL0L2JKWQ,4305,7935,29164
5872,QV3YJE5GIU,8868,5032,30302
5873,IGIU4O9XRW,3188,246,11961
5874,8WJBTUXE9Z,2888,235,1249
5875,BPCTSFSYQQ,9829,4511,12715
5876,QFIAHI0VZ3,3135,5024,38551
5877,R2CEPCND0O,3116,1599,47826
5878,CSDPJ15L54,2705,2243,9150
5879,9DQKAHL6BL,5717,9219,9043
5880,YM7E3V0VW1,7375,5111,9327
5881,CJB70OAB8Z,1763,5510,13207
5882,O65XYDWSGJ,5554,2782,18511
5883,0ENCO7ROH0,9980,105,4915
5884,ZZC0NVTDKY,1629,8024,15212
5885,5PNVPY1BNP,8095,7613,39960
5886,FMRV5KWD34,8513,427,37280
5887,S4V7MSDKB0,6523,151,11937
5888,X9610QOCXM,4831,6577,7809
5889,IUW3T5P8G4,480,6083,21973
5890,IT9XFJ8886,4825,2308,1029
5891,RCEAVOYIDT,9399,658,36170
5892,LYCW6JXQSR,2440,4274,33586
5893,D05C3R179Y,8540,7698,45708
5894,W31UFM9BEB,8164,4000,46853
5895,8FFKLVS1NL,7823,9900,22778
5896,0QML8TY1F5,7116,9165,47838
5897,EFUU771P61,9015,4997,27580
5898,SUI9KY2EAO,8431,6168,5872
5899,CZ0YM04TRQ,9442,4874,31003
5900,UY3ZMT4G6U,8751,5133,1861
5901,NJGA5BXLZ6,6498,5630,10993
5902,0UJ0FZLIP3,4972,2479,42463
5903,GKYOXJKHGC,7833,1658,13774
5904,M9PQGZ0CO7,7666,2533,46347
5905,3ZV8LZWSA3,6026,9754,26352
5906,4ZTWGX2TFA,1385,4969,12634
5907,AGR35CJZOX,6244,4984,16241
5908,OERUANW44R,6704,1982,33259
5909,4PX07D3934,5839,4175,14399
5910,UJEEWA2XSZ,8138,641,38142
5911,Y0XRT1BEAA,4308,99,9811
5912,3B2V65QT6Z,6229,8759,1863
5913,O4LF9HE6IR,9696,8506,19289
5914,YDMNEP8VH5,2895,879,44056
5915,ED1ZOW79CT,2063,5526,30909
5916,2G7ZEHOAOE,5994,1532,3328
5917,0Y4ZVGVT76,7487,2830,18777
5918,9SF6GFZTZ1,5170,9082,5703
5919,T8N33M1G4P,6194,7184,6164
5920,U5TTMFPHS8,805,8799,36856
5921,W7H82MSG58,7006,2181,42626
5922,PLS963XGDU,7005,2638,19899
5923,9GI42H0H3F,2721,6621,6836
5924,YGBIZ2UK6E,4601,3972,12458
5925,F4489ZN36K,4848,7553,29115
5926,UUY4HT41YV,7524,8575,21611
5927,JFI1J7LE6I,2711,8003,34456
5928,JE40LK1TAB,6251,6398,10339
5929,CEDSXT8RUW,1630,7317,42782
5930,29X86QVVJC,4450,7339,37730
5931,G6BE8MNM91,100,4894,2634
5932,U1SPAO2V7P,5457,9237,1314
5933,SH5M3VM2VJ,6389,6156,24684
5934,91LC3NDROJ,5904,4164,19119
5935,1GW0IOGPKQ,5133,7895,23613
5936,WJQ7CJOU0C,5277,2708,26981
5937,2SVHTCB4FE,2412,306,25494
5938,UO9WP3HKA4,9769,8170,8020
5939,5MNCY8VILN,4353,2568,16320
5940,7FXNN0OXRM,9325,9640,25049
5941,CY8E9TZIRE,6424,2035,9986
5942,JZ4F11D66W,6805,6346,24773
5943,VF8650KDRP,396,401,7517
5944,457YIHHRL5,7823,6272,20396
5945,AIBOSZAEZN,8156,2510,35115
5946,PELL57YTH7,6169,3511,36657
5947,6GRIWBFZGJ,3468,3225,8956
5948,QS9TXKH424,7656,3999,45403
5949,K7V4XB9ALG,8057,2491,2628
5950,ADPYYR6KWV,2771,9891,6174
5951,U2BOD3AJ6W,480,1758,43932
5952,LJJ071UOV7,6435,9555,30218
5953,DYK387XTAY,8127,5438,11671
5954,CD3AR7S8MW,3462,4973,3645
5955,3HBKBRME2L,7084,4564,13453
5956,XRX77O5Q2P,2263,2054,41385
5957,L6MPVW6YLN,6912,1961,35416
5958,VQU2C0ASDS,7537,8182,12198
5959,UKFKXFIJ9R,4058,4530,23333
5960,6BUTO4FZT5,2678,7520,42806
5961,ON84PEVFYU,3013,5548,2495
5962,VSGI6496HG,9207,638,16474
5963,T8X9IK9FSO,6360,2029,38673
5964,0E1YIMEIUT,3315,9758,46586
5965,NAAPNJR2HL,6288,8974,43391
5966,UO6ZR0U6BF,2657,7326,22742
5967,1S7JJLU3YA,5007,2182,47737
5968,7JAEA5LFW0,3820,8963,15925
5969,N8GJEG7452,5655,6872,7328
5970,T8H2VYLETX,3940,5446,8428
5971,TVHNXCBCK7,8674,1948,23218
5972,DL2YP0OBJP,5622,1412,36632
5973,KRWFZ5RB3E,4995,7140,40629
5974,64RV51NLXM,4395,2316,7614
5975,YJON3P33AB,2494,6994,36401
5976,3WG71L4GHH,5069,5446,31665
5977,UHCE1M7X0D,7759,6532,14753
5978,645P3B49R3,6779,942,19050
5979,SNXTVS6JLL,1801,2445,26887
5980,T8XPCEP38T,3081,4673,2275
5981,J02H2HLH1S,9501,2682,35937
5982,5KOHSY54S3,520,2846,23976
5983,XJQBH0YIT0,9014,9002,15515
5984,YS0THABCOB,4194,4006,34578
5985,POLUTIUUSX,4676,1558,17236
5986,J94DUZXRIX,9124,8319,4559
5987,4CV6X9BW4H,452,4653,2069
5988,I5NNLUBGJX,7737,4076,41260
5989,KH4AM87FUB,9733,1389,10368
5990,KMLVAO1A56,7841,8633,24276
5991,5A86OLT1S6,8282,2508,6216
5992,X6QRD1YS9Y,4166,1548,18253
5993,U6GXOXYYPW,6056,1083,28604
5994,SCHRTK48HI,3732,8726,11838
5995,6D4MOYC5FP,1707,4328,24838
5996,SW4RMM3ID2,7355,8388,45381
5997,IF7XZZB0HH,1374,4623,15418
5998,ZNFP6CQMGV,9512,1763,32649
5999,207JW4A751,94,4357,14703
6000,OW2A2DMHDH,1108,7502,14672
6001,94HSMXI4OV,9028,3664,9354
6002,3J5321TDPD,1998,5559,26670
6003,1LVJ03BBKC,3871,2314,7349
6004,SFMWX1BUNK,9277,6296,13380
6005,K35E959PRK,9947,7268,19931
6006,0G3ZT5DGFV,1592,256,47784
6007,YTDXWRSP7T,8429,1847,35117
6008,8EOY4ZMHVN,3128,459,42919
6009,DY5XUEY0DV,142,3587,26788
6010,BIXGJRROAO,8353,5958,47131
6011,KO959YUUAY,4476,1484,40835
6012,JBLR9CKFBD,7176,715,4268
6013,83NN3GFMRB,218,1945,10270
6014,TW13EV1V8H,9350,3501,17853
6015,EFSBFNXW1Q,1883,1472,8362
6016,D7SS37YIPG,8306,679,14551
6017,N4NOIFI53S,4895,7263,17595
6018,FBNSUFJLE4,5422,1914,46796
6019,N8E5KFFF1L,2505,7915,46416
6020,0JMMBER0MT,2972,4832,37025
6021,FNU1HQ7YRZ,3741,931,22204
6022,3K2G0Z12PR,3200,1407,5960
6023,ZTWGH53HF8,5094,2238,1710
6024,80N9VYWGH5,6021,1993,7602
6025,28ZA3YFG1M,9279,409,3171
6026,3JCCH8N4ES,9027,2385,18909
6027,CJFOKV0FST,2209,3345,11755
6028,AJTDVK0WWF,1953,9035,20939
6029,37MBH5M6B0,2615,2979,36470
6030,KQKL4U8B3R,4242,9275,8437
6031,VG9J1V8WBQ,6325,4915,2426
6032,VYF7NFQKWJ,7378,3334,25034
6033,PSXKQPIT33,7475,7175,17661
6034,15R0XE4A3Z,8369,4729,23621
6035,FEQURIIQPD,9034,1330,26119
6036,WBVB108SZW,8392,9192,14306
6037,9E95TVO3N2,2569,137,10095
6038,ULO1VWYHWW,1996,4155,10455
6039,QTE5E81CRH,3673,8427,27780
6040,0BH0JVPC7B,7958,3051,18333
6041,H4NJZQON87,7054,8694,22742
6042,T1J6E3LJWT,4898,7615,29643
6043,X0MHLTSBUC,6712,1793,18864
6044,LLZ3EI7BQE,5811,5862,23051
6045,YOT7XUUV75,5622,1759,44973
6046,O16GZVZA2Q,3437,7176,2575
6047,C9RUZOKHZ8,1624,3475,8125
6048,XPQOZLKRV8,8201,189,24913
6049,IQT9PH79BZ,8836,8085,24120
6050,HT6HIA28IM,2659,3007,14612
6051,WBU9HQI2YV,8656,3622,4561
6052,PRB6XFPEP6,3408,3555,7912
6053,QM23HQPRUP,6959,5085,34383
6054,K0P86C9GWX,7245,4540,29185
6055,WT7UPL2EV8,4436,7850,33307
6056,OJLTCY7CJ5,1083,2226,26723
6057,EC67YP7NV5,1209,480,12635
6058,E3S0EB6WGF,8284,591,15866
6059,2HAMY9ZBVY,9419,9760,29496
6060,ZX2JM6RVMV,4843,4642,30587
6061,RTCJ4HCI99,2744,9285,25965
6062,DYT726NHEV,6332,1342,39365
6063,6GMGEQC3WU,9278,9558,12645
6064,1967D1SZHH,1278,5095,46971
6065,T8L3ARL9HU,8519,613,26298
6066,2KWDA8Y7L3,8023,9990,22972
6067,H3RIRH1PST,3285,5173,4620
6068,8F5C5E0TG4,7135,8357,35363
6069,5PLNWK6TBI,2795,3302,32270
6070,7G32V4CXN0,1079,1080,12190
6071,C5GKDV4YCG,7882,1221,6991
6072,BJ08WFC14V,1649,5197,28192
6073,NFD3TG00R8,1627,4317,43613
6074,M6E0BQBOV0,3447,5263,14848
6075,8NZDW3N3BP,7594,6463,42878
6076,UQ6HWLUD4U,9001,4390,47170
6077,2ROHXMGT9H,5072,5245,15287
6078,4ID0CIPQJD,3828,1844,13792
6079,5LXQ5B71LL,459,2131,47178
6080,M2GN23CN3B,346,8136,16450
6081,XIO0F379BI,7672,1525,2043
6082,42KN7T4KWZ,1765,8023,40653
6083,2EK3YSSZET,5148,6586,34839
6084,FCHNUTEFR3,7139,3276,41643
6085,731TUBAN01,2513,3853,6408
6086,RJ6207RT2W,3256,7297,39123
6087,4AEOOJDCDT,4659,5086,47602
6088,OPQC8ODV0E,8044,8044,39378
6089,PDILMVUIW9,362,3762,20305
6090,5Q871X0H0O,1513,4072,39352
6091,Y39T7NJUD0,4113,4160,29770
6092,VBYSKKQB7O,9522,2552,34418
6093,BJ09FRX0LE,4467,7853,9149
6094,VVKHV1JVZM,3591,7669,5402
6095,E25RXWU4ZU,9710,2507,43722
6096,FBPMM2IJE4,3320,9649,43441
6097,043UYUENCP,2846,827,36035
6098,VJ1THCGPI3,4326,7560,22898
6099,L512UQUVL9,1670,6675,25005
6100,G2LY1I8WX4,9903,6379,26438
6101,INLC2ZO01W,5329,6432,30108
6102,AKKO6WJM7Q,2876,9765,34551
6103,WIQ8TJAH0L,2369,9069,14972
6104,RPR4RHDGID,545,3517,36886
6105,6LDYA88VTC,4295,9108,44192
6106,8SE3Q4BQIK,2651,7298,7415
6107,92S40OYX74,8497,4321,26761
6108,1I3A3E1U9C,3939,7015,12086
