TRANSACTION_TYPE_ID,DESCRIPTION
245513,ZM22NZ7YX2LV1G1
300315,2GXXEAICBBFZ01L
177370,WYISP8UVX170SXL
809408,1MF23OLU9XJQRK9
262309,V43I1E6NO4TK4YG
266346,7YZUIHO6UZ96BMF
571673,085VQP792HC0SK9
512713,U2N5ZCIOUAJYGDH
501233,YI01M38P9G193DC
781723,NV1A14ZSWJYX55P
517315,96TOMY1L1GOTAYU
209844,HPGP7VOHA9MGVOU
733183,QPHBGPSJA52B467
252195,GZQA86PI3XARZMO
417059,PIHS4FX4WBQCSWU
573466,N4HRBSQTR77QWYS
540645,CC84H67VMF8JVAE
295675,5ZIY8IIFHB6CG7Y
869350,10FYAF7QM0NU5SN
324240,CI9JEVRMJB8QAG0
204471,JPB7LF2MCCG37B8
471623,PTNDV5TG1IAPWHI
239255,4DN4UZDI6KDS523
150973,AOQNFKC3WQ0FESE
626307,M4MA8NEXX0ZQ56J
690997,S4F0K6PQE3QTJUC
669475,D29H7X6QYGZ6HNZ
581114,YCB1TFF0M2QJD3J
695770,C6BLG26NWZW3UIM
685080,0E4PMJNZOEVAN9X
248485,PIP4W29XLSBLJ1C
459723,TSO76N4V4TNKXW7
218616,FJL5Z05W50K9JQT
498135,6XC38O30QFSWSI3
192590,C6U1GR6WZRI4RTD
780539,CRT0UEKNAMW8ZMW
867031,JDMYYCXYN6VMQ4F
424425,NPRF1K4JXYOFFGO
210651,BCQFNWSUIUC1HMC
695634,KMZW4EO42XGVFLH
332463,69PRYJCE14PQ6TQ
734266,7QDKUBYEJZXKFYY
844701,W02KB6O22KBSJ35
131877,QN0YAOZWUNW2FDA
825979,DJ5C41IQAQCAPXH
662699,JKBNGGPP7OFZJZM
180925,N8W9BMY10364CKJ
590799,6LF4V1BF0W183WM
827726,I4C4C6EFG7GISRN
281918,SQO6CJ7S099ABF8
213697,QZWIR1EJ9VLAX62
581278,JB29ZMW2B676QVT
693901,137CGDLDR5DGAN3
961151,8IE3N6T1KHWT99B
112183,1R006H69CNAVUSG
391905,FTUD4JDMP9G7DJL
251689,WNUCOFX9B01702K
308057,KVCE4B9513VM7DI
293833,6HLMBZT79BEYSXU
443444,4CP11X0P9M56218
990733,U9SY8PIYJ641Z75
229941,YS56Q977T49X3BZ
817927,UN6SSLJHKTIUJBH
174505,PR2L9SX1S3F6AAL
767779,D6JQX0J0O32S0ZH
115735,182KW6GBQHHNS2N
508405,QCZQ40AXR1NUONY
960651,VQPQQLDU5OACE50
189231,GRUZ1EL5VQSU1US
545037,S2NNCRS0Y17GPEV
649134,XGK649AG62WCBMZ
982412,W8APAB09INESKQ5
777258,5TQY6XKO7RR2B5G
482803,E6PSK0L22C85P08
576233,6957CA846DBWRDV
632581,0RHZORKQFPRRML2
909761,O4RM80KECUBXNTO
223433,X5PDB4ZYVD8XUXU
356060,6NLHOVSJ8GGU0MX
285742,GBL7IOGEAM3Y7Z8
346246,B0OQCSVV3OUWC67
660481,C34IGAI0XCE7GS7
980891,6EKRR7DRNHJIJK2
537829,EWGF9QN9WV0MFPZ
101422,C91IKBNJMDM1HW1
210912,KEVG8B9VTS4SQBC
853028,9FZJYJIX6EL0T3G
467918,FGPW02FVJJYBBVQ
551034,PRFWK62439UBUB1
149201,V3ESMOBVV5NOK74
724819,LBB1DA066Y93P25
893732,WHSCO3ICYQN66X2
446887,ORANHMKBJ2EKTQL
189340,POM43G27QAZVAOW
912716,FM7XBC7NCAA53KH
941627,KGFSJ7ALH3R1UQB
389689,ZB0YH34N90TH17S
307981,E3DB9CNVVGVT3FW
903939,MCY53KKWJMYSFB6
520952,4MZ4WR1B9GSGJDE
431653,RRYOJWMUOMJGD6V
317356,Z7LALIAZ7JVRSZL
611923,FWFKYUHDTSKZV0B
823294,P0IHUSATVBN4CXU
174013,GOS30OSLWKKG72Y
816438,E96BW6PKD1UYYPR
385713,RO86X0C8XPW9ETQ
477527,C82BTAQHVWYVDGP
525460,6KDSJ05KGHYTTAA
351428,YPKPH5BGO07D8B7
185329,7MJLUA2UIN8FNBK
489432,FZFDD2EPVA7KLPT
218472,AANX03FF1URQPPV
800420,FORW6DF08WTZ1RE
155839,5H5AYAD3HL6S4JN
402581,VU6880FXTAZMGZB
540785,IZD3ZA8YFV7P17R
563290,4L1UYFD8BIW3MJI
444713,SXKCMN3G2JT6UXW
149756,UYPIMJ46JH6D4VV
876244,RYJ9FRQR31MRN09
805092,VX0LVYGZWZ9XYXH
991741,VWJBI4YWO1S0EOM
171169,F9PN9TQX8EERBVJ
238522,X7K87LMFKVUZP80
699620,IR767XL01U10926
175936,7V2SHO4E1XBKQYX
712863,1512Z79G8RFL9LC
976795,BPGQDISOQ2M6Z0H
957339,43AHQQVY25P3UN6
912661,5LR3A9DNQ72STV2
102210,Z2QA8XXK8CNAKRL
299276,TVU39B4YE1E7W4Z
333106,VPSZNHDT7OGRGGC
724152,9ZDHUSIYI4J2NA6
807472,3AHCOWUCH8W1DON
823048,KYBQJLXPDQFITUL
312055,BFB4TG8TVQRIQ5Z
396466,NZBBU8OJWUQRYZ3
739533,LGX39AGTLXD7BD5
424649,Z623XFXIGW98UVM
252032,XAE63ZXMQWZKMG3
606628,SJ1R89KRN8M2069
815987,07ASBCAHLU9JYR0
445403,8MIBL23MASE3AZD
490010,M6JZU8IVW820X2F
384474,3H6ZOAQ8I1JXFK1
498646,GO8MHT8V9OAOA8D
842043,J830S4GJFHAO0D2
379840,NBJYO7APRIXWK2C
497678,KLES4CPIMDYEGJQ
769440,EL36PZSD572LJ72
939920,46SCPZEWGA7GUKC
274981,HMZ75NXPIX6AS4V
405012,KK1AH98N5FPXUKV
164840,YUDZ5EOEBNO5XKZ
666788,8Y1SPFOTQ41LZ2Q
544923,18K64DCEIFM123T
820184,X69JOVPPJ0YR8XQ
245119,SFYYUMHUZZH9XHU
557956,JGT8MBCRQTDJAI4
919541,SOM9OCYZJDSLG6U
996341,EHN8BV7ED9ZXY81
120058,JNAAY6LK2XR6CPU
320793,G2DOS1KH9TF34FP
712517,9EPJMI8IDVTU6CF
837400,Q32XWIFD5RXCC7E
127188,9WJE8P0SZX1H6A8
997039,XO9831RE63QK4SI
609217,CB9UHJBNKQ44AP7
695134,9IBINWJFKXMBK7T
988274,DEFL22BKB9X7T5S
760608,C7EYRM679H175YR
104405,W2R3HXGTH8BO4NV
773999,1DEL2G3K76GAC3X
509055,SUHJH9C0P7KM660
668759,NZSLSQC2HPWZLL8
838329,CZ0OLEDAZFD3IEX
748954,3K5OAFZWKP2JME6
418676,537C5S6B7UL7X5U
586870,3PSW0OQYBVKM80J
634898,SR13EURHZU7V9LA
710047,4KOXDUBBGQBBAD4
671767,D4H6DFVZN65UX92
276308,P99IDZDSOL3FIE4
804822,4ENO5M4CA230QW2
463283,BC99PZWIJ4GFTJZ
507191,N49VUA77C0YSAF6
512703,PK1X1UI69PFLYHW
641509,0CZAJPJAEC8IKGT
878468,A1NLH8GV8FG0MZG
695257,81IF1N0M925UCJC
474009,5IQ9RX81OG9IQ92
583224,800YWRMMIHXGWXM
778522,J8K15PQXCC62M1N
850374,2EBNQF6Z8SEF863
237253,PLK9HMNYKSALNNK
246933,NS111WO4G8TPL4J
318306,26ZSN6UKGIFAYQN
192253,BPDKQMTAJL8L0AY
295575,KGK0SLXL96KY1L3
966332,LVCTFSIDQV39514
605291,90TVLLHUVL531DL
704328,LNY1PDZFM0ZCCZO
738047,YGN5WNXD4DN1BDE
292988,FYBQK2KNJJWK1RV
199321,BPJJ6PDL5DUXNP7
313013,21XJ8A3FDSP5K5H
795630,7ZK4NER4CKVL5VS
845560,T492H7O2GZABOTD
844367,5P62LBJZI74IY54
448840,ZUN2VE9FAS85YTR
124050,A5Y95CNGV6U13M9
476838,FA4INL80PSP1045
744754,2G434JDKIDMT1LR
610122,KHTHWAQLUGZ5Q3O
523514,HXZ7MPTR89XKBA1
359633,LZ7YLOK7H4232I9
596420,VZ2E3PBAFS2AXCZ
771658,L2MK1SBO3JC96NH
598322,I46OVLPG3PYOEI1
764298,IAK4C54TSK95Z8X
421844,GSG7CONIHJ6HIU8
632510,JPB5NMVPU4VSPIA
227480,I6JR4E18X0QC4I1
237114,0FAVK2222A7IA8B
102473,VG2X6SYMNXTSI23
392399,I5F0T9W241L4XVM
664435,MTPYTT50AW57AKG
695073,XQGCY9QW1U47KU1
161576,C9K7KMPAG9CF36L
637061,BFIELDQAAO1ORL7
310553,AO9KJRP9ZOQ6RIS
374317,CHBLWKO83LJEXS8
799229,MAG4F4BD5WLMC9O
355876,WNNQLVS0YV56BUQ
429355,16H9N2IENCNEKGF
291072,G9AGSVWJABQ67SM
747935,1QMUPWWECT0SSC3
697386,QFS33XOA4C7ZHNZ
732486,4WZDF3DXKRCMIKD
441307,8BD2WFPWHLJO2ID
113022,Q5NRSAFGKD0MAY0
147679,RYT0DA34GJJPWG8
751354,IITR0PJN4DNDNU4
246809,AD91P1V441RG4HF
240573,7XQRHZ03METFYG7
813475,H079WKFN46XEQQT
695389,0EYQJFBQL5G1Y1I
174884,U0U8TCYWPRL2MAF
374043,RF93D5T8TAQFMPY
909484,VSN7O5ML94Z02BX
772052,UDWSGVZ4D6X6EC5
467246,IUFV49JLPEPP4PV
140058,WXTF91JZT8WSULE
751340,OJJQM08797KHBSN
930845,LY9E1Q0P75XJISH
591084,WLHV0KL7IHCJPY5
654094,RLFO6EQY4ZYI64G
374899,KRBWWX52DP5U3YF
250775,616FSUKA1EHYLZ1
489941,X711E8ADMMOAS1C
871253,SW7W92P18XDMFYW
138606,H3JYBBJSJUIWFRV
973863,A8Z86YAUKXMEMBM
963079,REMYJ5R5OHL3XXA
721105,HHZQYU9J9RDS2A9
152652,OZ6ENCQ389NNPEL
956311,5DWL2AVNEBVZ6LC
521972,0231OBITSFPONBW
756789,WXJ0SH10G7PLV5P
567104,3BV8W8Z5NI48LK4
672824,OZWLR6PJ6KHBBIL
575526,N2OKTNYD7PS5P6J
255422,NFRFEZ7RA7ZI98L
270549,ZQ8DBVUDVSGLRE1
783729,GI0QMBB1OSVW8WC
145867,S8PEEFN5WFY5RF9
112406,WXDLW297CZ5I3NR
814621,CFXBR3EA2PJ8B9Z
419345,39IR4TVDCJ4EV8R
232433,FF057HNU80H2XVL
468096,18PLGP7832IZALH
781894,QPXDZ9XYN8OFNT9
257412,12R85ME2BF07F80
568415,M13A5HYX5CN64FR
111753,5IJD6AKGRPGLX9L
778351,UYX6Z57JF6D0ABU
348511,08JFPR0NUFSECVA
900899,F3L15BX3EMR6O8U
841107,H1ROIRXLC8NVX5S
898009,W2NUKSBDTHD177H
153992,1RMWE7PA0A5NYMH
906952,SLUM413GHVCWHX2
850015,498L0LSAX1HL7O8
311017,YUJ8MN53JL1FBRV
708198,07CH0WGYS9ZODRW
998971,PES8UI8LG0BLNUW
206090,TUVGJZMCF4OX5J8
472268,7R28UHX1SCRG2ET
694158,QGPZVET67D6DYZ3
658744,LE703B4TP47YRFJ
973136,5884XPISVB96TQN
492603,ALSKNT49EWDMCIT
987798,6SBRGPZHPULE5JE
423038,9LKMPFS2DFJ3NSL
900869,RAGSYKNO86PJLLM
835828,X93SW6PSC7JJJRE
306188,G6R87VRSR6CU81V
984422,BZB8N1KHVPDCUTH
100621,VFI3Z4NWAO2JIW0
641444,BJEKANFYBBD28IY
836829,34Y6AY3THHCGLR2
819213,AEX9NMPS2ZSF8LQ
282437,A20FEADRPXADS54
709998,9JH5R2JXM9BVS4I
102408,2L4UUYNDSDOM3T4
673700,SF3S14VF3UVEUNR
201709,M48GZS6BYT85QFZ
531874,N9OPTVZAZFP88MF
703042,T7Y5L87PR15NUEZ
469836,9EQHCQQ7BHQZNNU
467748,WAX1J1PD60SVFK7
990290,IOFFCTQTZU6ESB7
778488,2PW6SPFEM46KKW9
650172,IZI2SHJ1B7YRSZX
666735,US3K1CQ4BZNLRH3
447138,I9B2WIOJYBNPTVK
321017,RU5PXIRPMFV3WCQ
364053,XXZ9BID0AIP41E3
213192,UEM5817UTQ10T6T
443035,V5H4KD2UAWQG8J9
994605,11V4SCR6NTLIX07
659966,Q6HJB1B417DX3WS
340705,DS8DKCGP3CNDOPL
873060,3EJL90GWRZ41DIB
362471,LTEVTNFUTEPELQ6
923450,WQ5W3OCV015QIRA
530916,OYNYRWTT64OUMMS
344059,GOWRXH4XYBFXP9L
954805,C9T0DQQ55TUI7UZ
119605,3XRDW5RHSBS0FL2
779479,3175P351XZAVJEQ
624358,HS119JWI7UH7RTE
973735,FNZOCA0Z6O5CMLI
320367,YO52DMJSHXMGP07
496948,RB1EJGF85D93ETH
520303,7MJ3POD9WQVC7OL
999905,GJN31VYK2AVUM9O
268420,X2OIBWEDG1D6DEQ
443635,WDXGGI9658JWM9S
435728,2DW5L0R142M0GWP
836964,MXKL3I4LZ2TQT9F
892123,LE0ASZF5TJXCOUU
624012,NWU84DR9FXJ1HIX
881647,6AAE7VQGH8TRU74
917221,DMQRULGZHRIJEHF
519326,G40JJ58EFK888QX
641032,IFXV939UKSA8FMM
556563,S3NHE70OSDPG2Q4
372021,TUH7HO02L3UNVRK
348978,P7KVJ7ZCKZ2BOMU
210521,EMWQKBPW02RE9DD
247991,8SJELAJN0NEG2SU
299928,D59N4A22EUXVHZE
740572,INZSMMAXOY1SVP0
979872,WT347B2DWPPXUTQ
949838,T1N9UENGGKNAELA
196640,5MN2UKH2BQV3PS6
392938,G2SBI1EKEXITGRM
550708,1W1LRGGDERPJRZ8
870009,U96MUSNNSWXPQZ7
565610,LO0MAAQR2FWH04A
529556,7NJ3GMFL1IV3ED4
586681,W5P33M8J5YYKIVL
359896,A23P9A353WHEZPG
552788,KH8CXPY1DZP14JW
702467,6D9G5N2VD3L2P04
904681,X5GIY553V3EV1G8
801875,37U6QYLFDWAX3IN
884818,OBV84TTJO3ZZLBF
508429,PU2H4RSYVU6Y4ST
732435,78L08FAF4XTSPLT
523927,HJDVSAHAOR8CGBK
712081,OPRTML7WCXC60TK
788366,12RQBTUMQOFR9PI
200227,AV2VORZOTOIX211
685425,878BI9ZHJRG2V11
948075,JNA2XOTL3WSLNBC
143294,3A6ZHL4I8F0W5PT
469725,ITXPA7KVHMEWKXX
578858,IK0JNXUJKGRMPJ5
311583,82Y894U8BPCYJ38
992037,H34DL03IRATOYXT
530930,KL4W09K5OKLTP9K
289689,4HSTIC0S79NZ3O3
136956,5V13MV32J88H12B
383444,UA5JLKXM6EKRPWM
300851,ETY699PJ0MM7IAV
308777,TP61MKPTZ99CUIQ
270924,SVDCUGZ53PIPYZ6
968176,JVWFJJNKNNAT4VO
728899,ZU6I5T1QPIBKS1V
673046,F9UTXVR243LKA0P
361829,3QD7DTU1AU9N72M
277652,MFMNY34TJS8G41K
214139,ZT574JM2BHXOT6D
344915,DT4WQMBE66HIP2A
859291,TPYE7XJNW8E0IOU
775416,HLZWKNZSH5C0UQS
464599,6RLO5ZR2WF0KVYL
138693,2HJGQMIFUMEFU3Q
193504,JMLBZ11YFUC83IA
959634,M4D3WM5735W7SD3
276336,JKD811JZ71RP0PS
766124,6B5BZZWGXQ6VI0O
727336,RX4SJHTCU8FH07J
341777,2DWU6NGTH1SFZ35
282163,161UL67E3RZ01ZU
873638,EBUID1SFUG57DB6
158285,YDQ2PZLVHKSLJAJ
634563,H3YRYJW2EA6493S
454185,PAOI2AA1SSQLQFS
695876,DYSXZAR88OCN855
799188,1DX5LJPGJGNF0CF
225987,0UWIQG98WVZLJK3
481737,SYVVZTC904KLHUJ
278031,SUMBTUI9K6A2DO4
385235,UITC3X4371V5KA2
115913,7ACWXHUOO90WGCP
653717,54N1KOUSPSKB5C8
476419,KH3GX6MU6QIIQB0
165232,43K1R45L5IVYE3W
315614,BAVR5A0918HFSLR
516491,NAAH5V3KJKYGT2Y
893141,VVM1MLU7317N7YC
372412,XQP0J7LGJ8K0HJY
611659,3WLD3XQ64W66R93
799632,T2I2RFSL87JOQXS
968996,7XYWM3IMZ9CR09L
985552,YGJ2U0B0LHEFY64
268548,R6DAHB447N17YOR
605892,YDPLPFFA4ANKZR5
805937,89B80EJDCFLUDP3
199543,SI2KGART6WLN9S7
536173,RS5PT38P4B6XYHN
168338,GYE7HG800ZTTPQN
975117,IP7KCFIXZEN2CGV
871996,R180KIW9W8AWVVX
828319,6QV84VP8Z0EI38E
639362,33VHSFHXCXMFEC1
743767,YY5BJ1TZLL0GZ9O
324411,95LG86MHIINW8X4
536681,VFTULIKSYXBN1GQ
572417,L21FQSWDHTXOR0W
309989,RAQE7NM68AGWWY1
460392,T4XIL8EHIEKINHT
486309,8UDFXKB4ZKRARSN
464039,Z0EJQH216CQIHFA
444727,8XOZQL8K8BXSFDW
173807,QWIHRQNWB2HVGBW
870065,NL37TK665T9NPXG
824555,NPPA2OH84B7SLZJ
756889,QBQCE6BOB9RG99I
711629,NZ1D5E8BGL4719E
613485,XPZBZRLH4ZE5D48
819028,V4VTZ09VI0103AD
520258,UXC46ZAFTXCY6GX
728635,IDZX6FIE7BBIQHJ
112171,QUJWB8VWOLWB7RJ
218340,ABDDYKYVNEZVLLN
755447,1SWW9HY7107CSNT
101673,Q2KGC8ZZFDR1VYW
882618,1I7VH289TIU7YM2
978390,H8FYYGGQZYIZDKN
453828,NHZHSO64V9PFCGH
557615,2IER4URM3D5IU55
953008,UZI1ZGH1684M4UU
497400,ULCEI9XGWWBCF04
211642,H6ZZ4EFETO086FE
880144,DCEQPF1QRYGTK7P
756711,IM3AKRDXG6PA59Z
888940,D7HJAASBJHNGP2T
232233,NSCB9M6PC1N64KE
521442,3PKRPWR7E8XG8FT
948882,8LYS4PWSK4QWHIV
867304,DSXEFST0OWJOUJZ
215240,LF7F40VITSRLRKO
180059,P9WIPV4U00W4H22
719740,M6UKKC0BQTRC0NB
167686,9QUFDMVBWPE466P
842530,0RL9I6KNNBV4YN8
124068,1S9CRYIHWCLXIAD
279881,DPHS9U7329AISUE
844350,CHM97N0NS3OGDYD
793060,5AZE18S1YR2XIQC
528283,Q02N8HM2QRRR7RF
102883,19CKUHRR0AUM1CD
659581,9MB5O3D9XTIC4K3
641621,R6H8PQ2I496572J
430074,J13HXRQQMXFDOJ6
273965,FQD5E3IEY6V02SQ
265675,EZU8VTZEDMVTVRW
766642,OBNVTHYDJ7LWKDC
533329,KK8G05UCDZG2R9K
915663,UV2OTNFW50DDTOE
985772,67C8CXG694PKML4
775397,XBIFNJHRP4MOVFK
221409,5MJNR2MZ32YK59X
778794,TG0ZCDZD8RNKC0F
863346,OKJHCQSJIG52VHU
139619,M16OLLLFRS7R4RP
153849,S538Y8DGSTDBWM8
267463,TV7IOWYQSQKVZ90
837711,71CFNISKBGWQUMK
342724,V3S6O9H640XMJVI
944574,81OP89F9SL2AF7K
146790,0TJF2X35JVZXPKR
577122,09I4S0FLNGK7E12
890209,PT7Y29OY9BZ2C2K
535838,EKDKZNCQMYKT1RN
113214,ECN67F0EUYKKY0J
296931,EY0LSTW2SQ56I3K
607322,BTO0VIZ6N8Q4TBM
464723,XJO7PFAYJKLAHMG
436961,XYQOACCSMMJIEH8
156410,ZBDR6241285ZAAQ
507922,EKY2TTQT6Q20E4I
195101,HOFCDZE8GR6009J
427441,60QJ1HMZ55ADWUS
370507,1ENGAOKMPNRM10H
188680,R889S4JHPW10A6X
169728,7NW4399UWF6I7H1
237841,RQO9XCVN7N7D503
521276,03UQBXSD8EW4VLN
410749,CRI6VU9Q599VA97
312289,110Z2DPDWZ8ELTD
220406,ELOYFHQPZ6KXSEI
684066,JSFZ18WI6ZM8HMH
685032,8ZPJ9C705FFFJET
602950,O1YS15AEH89OLRG
581805,VR0W9GOR1KES02C
847552,8M8VG9WOO5OSE80
795770,NQ13J0MSIZ6EGB8
768835,HWOEXTSHFIHDFFL
416918,T5NVWMW43YBTXAB
650565,X1IAUT041AEKP5V
360494,C7COYW706AMTVBU
266869,VQ6Q84XLISJGWM3
353863,AVHNR6QFA7COKIE
718336,JOMYDF56RU7LINB
148254,96S2O4GOSYAN9XQ
384798,22ECK57ZLPMJOY4
461150,Y4KNABTFIZSZ0NR
594390,ESX11PU1J616O4E
321660,KJZK5ECBKFZ4BUT
116823,KBGFGVDUGMEX2UK
726214,MIK5J5J9909DG4C
184016,52OSQJPIU1SUQ3F
178557,X6TA2T10NOQZ41B
827142,7RV8D6UVGMSTCH6
688270,VY2XEFAGGALNKI8
110473,88CPXIOA7V7J5UN
672913,FT14W41BN37IA90
579414,KDTWDRBJNR5B0UN
122386,J43ZIG97804S5OM
814759,GS94AYXO8O80RY8
783878,IF5FRUJ26TNY242
318066,LNGFV6Y8W3UJB4D
107906,IZC3AO4WBN5KP4H
858441,GMNHJG994FVT7OI
290333,Y81IZTJYFM2WWVI
381785,1BWBDC8ZVWDZL49
503821,W1R6ZE1ETCY2O6E
745199,G38LHD3VJN7I1ZV
102600,6EM3WNJDXR5BF9N
708212,BTUU5S91S4OVWU5
859369,XTL7MHKK9Z3P498
369367,RED7X5U6R00MRI0
365639,YEC6Q1ZBQTKMZY6
733944,96D0CO1E50X5UJG
690682,DFHX45AGGDAX55L
158071,Z98599IO105JIUD
238797,LT0LD54IW97FF68
938929,P3CAG0AG2NC2YF9
743451,54VBDJG8PRYX89S
999722,PYRC1ZQN41TXDGT
954037,JS63P3TO7VUHICY
855260,F8ZZMG7J0QYAGCP
691625,Q13BCJL9O1CNOY4
741397,Z38D80YML6RL96V
379740,0WRPZ5I10BJ3U16
454236,FNEDEZLGB1KIGJK
310717,IQ7BPUP06G03DAN
145428,PC6Z0UHQZIN2VZ6
226412,55BSA1MH5NVHQUY
780917,QL2LAGKDPKBMP25
366948,Z3WPF6QZK2G9DQ6
185476,NV98UKLIQUY0WZE
247800,F8B939NI50YTBUR
964646,LQ13UWIEXZD6GI1
396140,PGD55IZF1T55GIL
654694,S2P9PIAOFF3PUN5
251443,BYRM6BZKO1LZSLT
922394,8ONRCNWULOHSXTM
719547,9303WXK5T2RQ6O6
937180,3QD8062SWAP6LV7
394516,8S7HNEDHS3VKXV0
886031,FWHMGBMQV7QTJSI
842304,HTS54C2MT3CKY3H
722038,EK0KLJMGPVU8B1C
832911,KSH9ITS63HZFR3H
840953,J8RRD59Q3QL1YWJ
478512,J6RGKCBUIMARDT6
969207,IE256QFV11GKL8J
566441,EJQZ4DAPGV9UJ4K
464199,46RP3D4MJKQBEOJ
326376,DMQ0WWQCV9IYWK2
627987,23WJDIQZHCBINB2
837132,COXTV95TLSSO3WA
351485,T0X6DFA0BMNQYM5
505083,3ASKBHBQ7PSMBH2
285632,VIOXLSRTMF2YKTA
450480,Y8EYK5KIAWUA2GY
299568,TSK7PD20CMUYRB5
395198,ZW1LUWXK3RMZFJE
962998,6M3B06PZOEKE8MH
573106,AUFK3BWTD2LJ8EZ
124501,8Y8XO4OKWE2R5BX
761751,WAVI6ILL5MHXFKN
304973,ZPUDDUSAOCXADAB
739862,Y1X8Y717OK1FK33
172243,KDHBW2CZ0CYAM0P
445718,NU1RN603TQV97TR
683826,NQ1KE9HM3M4AW4V
360556,SH11F24B2ALXYYO
833212,075ETLU88NYJPZ2
633144,ROT874ZSONL5Y1T
733483,WA1TX9IB2HLEPGX
190778,GZTJ7KY8YFR92WG
756555,NI3SYXXPATAP5YR
297579,R2QHQILTB2BSAN0
453598,6LCK72YJ8Q15WCX
665049,QZLODTNZ0ST2FPL
896868,5YGYPWWLM96IPLN
620974,28JZDJI4TBFPR3M
631435,ARA3C2OFTR5E6ZJ
350787,2HZPMFTW5G4QSLH
450819,OYJU1ANKMDV2RL8
685319,3J8QJFFMTDAMC6D
472464,D86LAWPGALRE6GD
830200,H9R7P9AIKGHD18F
425804,OB2P46SR1421HR4
519170,CXNNLZ5OJEM42ND
314635,Q0V8A7QWS6HPRMS
107837,LK179H5IMC3XG5J
931882,BESZFFZZXDTBPUI
201063,V1TIW9K8YKRNRWU
298986,81KQ95ZT3T1MR5Q
247762,ITEOVPUOGQLQUZ4
437572,SOX56ZDO47CQNPR
448469,ENQYLPH6SKQ4KNE
774465,OXVJUNBK9O82VQR
639462,E2CNCUPA1AHVJHE
372121,Y2GXDBV4A8JWWCO
991080,E5RV7S1AVONBP2G
442269,XL6YO9F446X1KCL
669973,LJ89TS38VHT1U6J
793733,QKXNO6EBQ4502MS
155149,GX1ZC4SLM630B18
164788,DXGS7IM4RHB4PM0
152574,MVBDLWO4A2AG8M9
649787,85AD0KCUZ43D8DR
570191,6SS5GMZ6F967Q2U
668052,TNKJZ5WB8HC2LFW
289944,Z62P4CXWF1NZUUU
851165,61B7LTHH456UTAR
187408,A90XQM03KXATJY4
817274,2LC2ILXGSOPY9GR
793236,SBB4SNXLX5VDN9I
685144,NBFV32V1KVCBILH
235026,XT0AKD1VVRLMD2G
433887,XQ1PAQC4FOKNK8V
660426,WWOZYGYXYV6BXDE
598353,PMPKJKITBG917AA
234088,N02QTML0ZPL0LYB
534570,OIP80ALUTR3HQ6I
724229,APU1JTDZTPUE1PN
811095,2QVWWTTFNVAWW0O
363640,7M9N5OHUQ78H4GF
132363,I20K6JIAPIW87HZ
371297,QS9MLOOV9MVVG0J
780038,EJVWG1SEIW7Y3Z5
792141,FM6P4GFP4X1LV4P
734576,6KTEDN73I6V3A6C
639822,QJ4M7NMVKY47BOX
511876,1X8VKBYFW4G1G1R
856171,05U1ARUZOQQ9XNT
653974,7OAAOPE7E2F13PV
629645,RAZFYOHY9PFS3GG
544374,G5HB89PM1ODYP8K
720663,5RR45XEAZ8RKU2S
394316,EL7CTI3XGC998Z4
266067,GVLMPTP183UDTJB
185993,CNSWWHMND3HKZZY
421376,B3WNLJVG9LM2HMS
718157,DFSWWQTTC8NVCBC
397218,LUYKNG5GNPD59XP
925456,PUO9MQWYTS1AUIM
973296,P578UEH05P3HCMY
411871,3FZFSR7I91DFKAV
778420,5U2WCBK9QT5DDM0
246977,O94SS3R234J22JI
248233,QE21M3LZL4ZI7BT
311271,JU6YYCPCTEZRCGY
247675,QLE13BX6K5R0FM0
317286,3DPFGEQP51NVGKJ
764120,5OVYWGWHIQ8AJ30
362119,DIU32GSUSB693YT
939704,53MZU8ETF5TY7I4
577526,GRWMWPRP017PHLV
501013,XODKC9DYHKDN54A
580828,TVDLC709WT8X1TP
895107,F1JZ19ML41QQ8W8
912990,759MDGWOUFCC9NW
980165,O0H4B3IOKUWEX2L
829051,Q70JC9L2BVE7GX4
243001,5JYCIOB5GFYYGTO
715284,8SRERDB3N75VGNQ
918642,Q17EFB88DQJ6GVS
274193,D97AJZEU9PPGTA5
342563,X7E3UVNI4HM3ZG5
390100,4VD9AKCIX8763T3
179910,C00HB5BQMBXATOA
665972,8S2MPTTZAK4VF3L
401898,5K179FRICUIPPJH
685135,PJWIPT9UH7F5G5R
342314,SPFDR7XZZM9KHJ0
930704,2C68AZU73RAZC90
547736,6FFSZH4MU2P44T9
475966,N1PTO0SIMCMEJ5Q
399887,QU95LX4Z6Z2V3DJ
735003,Y8WOO9TDVYP36I7
439502,0I51DJ5SD7CBGPQ
401904,5IEMU58MT9X18R0
805973,M6ABVZTKWBBX5QG
829065,B51NC1FL10JJSPL
697994,7HIJJWIK6K6TS7F
612645,E5KYJ032RWNPF4G
440370,7QIP2YBU6GXO7QB
398871,Z2E596B4LVJ5SCK
838349,N38KUKI9OVY2PVK
633714,4AH601YVB6G310K
820659,8QACL0KRTK8UD4C
134865,XOAN4WKPVTL215E
268013,CJJYBV14LKQZUIF
892235,X9BHFDN4MZMLE2C
633546,R2K6O7E0PV35EXG
588674,B8WB81GBTZIKLYJ
162430,KQI214UWPH68R54
816147,TLK78TS0ZXWQFEZ
971475,6MWD9E04N338ZGI
832762,UMM2YRF8FBESNDX
388974,0BCISWHPCKPL1SN
867268,AC64AXR3P1M9C0O
